"Australian Bureau of Statistics",,,,
,,,,
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",104
,,,"25-39 years",110
,,,"40-54 years",35
,,,"55-69 years",16
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",148
,,,"25-39 years",269
,,,"40-54 years",71
,,,"55-69 years",30
,,,"70-84 years",7
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",152
,,,"25-39 years",272
,,,"40-54 years",39
,,,"55-69 years",15
,,,"70-84 years",8
,,,"85-99 years",5
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",25
,,,"25-39 years",181
,,,"40-54 years",225
,,,"55-69 years",186
,,,"70-84 years",71
,,,"85-99 years",24
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",32
,,,"25-39 years",207
,,,"40-54 years",214
,,,"55-69 years",250
,,,"70-84 years",156
,,,"85-99 years",38
,,,"100 years and over",0
,"Relative","Male","0-14 years",11
,,,"15-24 years",41
,,,"25-39 years",65
,,,"40-54 years",16
,,,"55-69 years",16
,,,"70-84 years",19
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",6
,,,"15-24 years",44
,,,"25-39 years",54
,,,"40-54 years",10
,,,"55-69 years",44
,,,"70-84 years",27
,,,"85-99 years",11
,,,"100 years and over",0
"Essendon - Aberfeldie","Married","Male","0-14 years",0
,,,"15-24 years",71
,,,"25-39 years",1580
,,,"40-54 years",2050
,,,"55-69 years",1455
,,,"70-84 years",535
,,,"85-99 years",104
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",129
,,,"25-39 years",1773
,,,"40-54 years",2158
,,,"55-69 years",1346
,,,"70-84 years",404
,,,"85-99 years",51
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",10
,,,"40-54 years",60
,,,"55-69 years",61
,,,"70-84 years",12
,,,"85-99 years",8
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",99
,,,"40-54 years",326
,,,"55-69 years",156
,,,"70-84 years",55
,,,"85-99 years",41
,,,"100 years and over",0
,"U15Child","Male","0-14 years",2117
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",2077
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",940
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",1024
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",401
,,,"25-39 years",327
,,,"40-54 years",80
,,,"55-69 years",40
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",287
,,,"25-39 years",300
,,,"40-54 years",66
,,,"55-69 years",29
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",167
,,,"25-39 years",259
,,,"40-54 years",42
,,,"55-69 years",36
,,,"70-84 years",12
,,,"85-99 years",4
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",140
,,,"25-39 years",244
,,,"40-54 years",36
,,,"55-69 years",39
,,,"70-84 years",13
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",42
,,,"25-39 years",343
,,,"40-54 years",340
,,,"55-69 years",280
,,,"70-84 years",129
,,,"85-99 years",60
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",58
,,,"25-39 years",462
,,,"40-54 years",312
,,,"55-69 years",423
,,,"70-84 years",353
,,,"85-99 years",197
,,,"100 years and over",0
,"Relative","Male","0-14 years",0
,,,"15-24 years",78
,,,"25-39 years",76
,,,"40-54 years",30
,,,"55-69 years",26
,,,"70-84 years",16
,,,"85-99 years",6
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",65
,,,"25-39 years",82
,,,"40-54 years",25
,,,"55-69 years",50
,,,"70-84 years",48
,,,"85-99 years",18
,,,"100 years and over",0
"Flemington","Married","Male","0-14 years",0
,,,"15-24 years",45
,,,"25-39 years",789
,,,"40-54 years",419
,,,"55-69 years",251
,,,"70-84 years",75
,,,"85-99 years",15
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",84
,,,"25-39 years",833
,,,"40-54 years",375
,,,"55-69 years",213
,,,"70-84 years",68
,,,"85-99 years",4
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",4
,,,"40-54 years",26
,,,"55-69 years",13
,,,"70-84 years",4
,,,"85-99 years",6
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",13
,,,"25-39 years",116
,,,"40-54 years",166
,,,"55-69 years",76
,,,"70-84 years",30
,,,"85-99 years",9
,,,"100 years and over",0
,"U15Child","Male","0-14 years",708
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",688
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",161
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",198
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",78
,,,"25-39 years",70
,,,"40-54 years",36
,,,"55-69 years",16
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",56
,,,"25-39 years",63
,,,"40-54 years",20
,,,"55-69 years",3
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",238
,,,"25-39 years",277
,,,"40-54 years",32
,,,"55-69 years",21
,,,"70-84 years",10
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",211
,,,"25-39 years",230
,,,"40-54 years",32
,,,"55-69 years",20
,,,"70-84 years",5
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",44
,,,"25-39 years",201
,,,"40-54 years",164
,,,"55-69 years",133
,,,"70-84 years",47
,,,"85-99 years",15
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",49
,,,"25-39 years",252
,,,"40-54 years",148
,,,"55-69 years",192
,,,"70-84 years",130
,,,"85-99 years",37
,,,"100 years and over",0
,"Relative","Male","0-14 years",3
,,,"15-24 years",56
,,,"25-39 years",43
,,,"40-54 years",13
,,,"55-69 years",12
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",4
,,,"15-24 years",76
,,,"25-39 years",66
,,,"40-54 years",25
,,,"55-69 years",29
,,,"70-84 years",12
,,,"85-99 years",4
,,,"100 years and over",0
"Moonee Ponds","Married","Male","0-14 years",0
,,,"15-24 years",46
,,,"25-39 years",912
,,,"40-54 years",1049
,,,"55-69 years",664
,,,"70-84 years",282
,,,"85-99 years",58
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",69
,,,"25-39 years",1025
,,,"40-54 years",1032
,,,"55-69 years",635
,,,"70-84 years",220
,,,"85-99 years",21
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",9
,,,"40-54 years",26
,,,"55-69 years",22
,,,"70-84 years",11
,,,"85-99 years",9
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",5
,,,"25-39 years",42
,,,"40-54 years",123
,,,"55-69 years",80
,,,"70-84 years",44
,,,"85-99 years",23
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1091
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1059
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",334
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",398
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",152
,,,"25-39 years",158
,,,"40-54 years",58
,,,"55-69 years",25
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",131
,,,"25-39 years",137
,,,"40-54 years",46
,,,"55-69 years",21
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",161
,,,"25-39 years",227
,,,"40-54 years",34
,,,"55-69 years",31
,,,"70-84 years",6
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",141
,,,"25-39 years",173
,,,"40-54 years",28
,,,"55-69 years",21
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",26
,,,"25-39 years",166
,,,"40-54 years",139
,,,"55-69 years",177
,,,"70-84 years",110
,,,"85-99 years",32
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",31
,,,"25-39 years",190
,,,"40-54 years",176
,,,"55-69 years",222
,,,"70-84 years",208
,,,"85-99 years",95
,,,"100 years and over",0
,"Relative","Male","0-14 years",0
,,,"15-24 years",38
,,,"25-39 years",49
,,,"40-54 years",19
,,,"55-69 years",17
,,,"70-84 years",8
,,,"85-99 years",7
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",35
,,,"25-39 years",45
,,,"40-54 years",25
,,,"55-69 years",34
,,,"70-84 years",29
,,,"85-99 years",12
,,,"100 years and over",0
"Carlton","Married","Male","0-14 years",0
,,,"15-24 years",210
,,,"25-39 years",827
,,,"40-54 years",339
,,,"55-69 years",232
,,,"70-84 years",119
,,,"85-99 years",12
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",254
,,,"25-39 years",855
,,,"40-54 years",310
,,,"55-69 years",227
,,,"70-84 years",76
,,,"85-99 years",3
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",9
,,,"40-54 years",23
,,,"55-69 years",13
,,,"70-84 years",9
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",6
,,,"25-39 years",86
,,,"40-54 years",166
,,,"55-69 years",75
,,,"70-84 years",30
,,,"85-99 years",8
,,,"100 years and over",0
,"U15Child","Male","0-14 years",507
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",477
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",148
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",175
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",64
,,,"25-39 years",85
,,,"40-54 years",23
,,,"55-69 years",3
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",35
,,,"25-39 years",68
,,,"40-54 years",17
,,,"55-69 years",3
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",1264
,,,"25-39 years",791
,,,"40-54 years",47
,,,"55-69 years",18
,,,"70-84 years",13
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",1995
,,,"25-39 years",777
,,,"40-54 years",30
,,,"55-69 years",20
,,,"70-84 years",5
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",851
,,,"25-39 years",425
,,,"40-54 years",215
,,,"55-69 years",157
,,,"70-84 years",82
,,,"85-99 years",14
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",993
,,,"25-39 years",468
,,,"40-54 years",174
,,,"55-69 years",188
,,,"70-84 years",88
,,,"85-99 years",22
,,,"100 years and over",0
,"Relative","Male","0-14 years",14
,,,"15-24 years",209
,,,"25-39 years",78
,,,"40-54 years",0
,,,"55-69 years",3
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",4
,,,"15-24 years",270
,,,"25-39 years",91
,,,"40-54 years",15
,,,"55-69 years",23
,,,"70-84 years",11
,,,"85-99 years",9
,,,"100 years and over",0
"Docklands","Married","Male","0-14 years",0
,,,"15-24 years",100
,,,"25-39 years",1224
,,,"40-54 years",427
,,,"55-69 years",350
,,,"70-84 years",87
,,,"85-99 years",4
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",150
,,,"25-39 years",1206
,,,"40-54 years",407
,,,"55-69 years",302
,,,"70-84 years",47
,,,"85-99 years",0
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",18
,,,"55-69 years",9
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",35
,,,"40-54 years",96
,,,"55-69 years",41
,,,"70-84 years",6
,,,"85-99 years",0
,,,"100 years and over",0
,"U15Child","Male","0-14 years",341
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",337
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",64
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",87
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",48
,,,"25-39 years",45
,,,"40-54 years",6
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",35
,,,"25-39 years",57
,,,"40-54 years",5
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",363
,,,"25-39 years",572
,,,"40-54 years",36
,,,"55-69 years",15
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",379
,,,"25-39 years",356
,,,"40-54 years",24
,,,"55-69 years",13
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",103
,,,"25-39 years",343
,,,"40-54 years",208
,,,"55-69 years",103
,,,"70-84 years",17
,,,"85-99 years",6
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",139
,,,"25-39 years",272
,,,"40-54 years",129
,,,"55-69 years",97
,,,"70-84 years",20
,,,"85-99 years",3
,,,"100 years and over",0
,"Relative","Male","0-14 years",0
,,,"15-24 years",85
,,,"25-39 years",54
,,,"40-54 years",12
,,,"55-69 years",3
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",77
,,,"25-39 years",69
,,,"40-54 years",12
,,,"55-69 years",14
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
"East Melbourne","Married","Male","0-14 years",0
,,,"15-24 years",24
,,,"25-39 years",372
,,,"40-54 years",193
,,,"55-69 years",267
,,,"70-84 years",127
,,,"85-99 years",15
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",26
,,,"25-39 years",396
,,,"40-54 years",192
,,,"55-69 years",266
,,,"70-84 years",84
,,,"85-99 years",3
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",7
,,,"55-69 years",4
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",5
,,,"40-54 years",22
,,,"55-69 years",17
,,,"70-84 years",4
,,,"85-99 years",3
,,,"100 years and over",0
,"U15Child","Male","0-14 years",123
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",123
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",37
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",40
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",15
,,,"25-39 years",43
,,,"40-54 years",6
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",26
,,,"25-39 years",21
,,,"40-54 years",0
,,,"55-69 years",5
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",37
,,,"25-39 years",147
,,,"40-54 years",20
,,,"55-69 years",10
,,,"70-84 years",7
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",45
,,,"25-39 years",189
,,,"40-54 years",7
,,,"55-69 years",7
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",9
,,,"25-39 years",128
,,,"40-54 years",90
,,,"55-69 years",77
,,,"70-84 years",21
,,,"85-99 years",8
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",26
,,,"25-39 years",166
,,,"40-54 years",129
,,,"55-69 years",107
,,,"70-84 years",62
,,,"85-99 years",30
,,,"100 years and over",0
,"Relative","Male","0-14 years",0
,,,"15-24 years",23
,,,"25-39 years",14
,,,"40-54 years",0
,,,"55-69 years",3
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",11
,,,"25-39 years",14
,,,"40-54 years",6
,,,"55-69 years",6
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
"Flemington Racecourse","Married","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",3
,,,"40-54 years",6
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",8
,,,"40-54 years",3
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"U15Child","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",3
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",5
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",3
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",3
,,,"40-54 years",0
,,,"55-69 years",5
,,,"70-84 years",0
